,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
1926,9,6,9,7,3,0
1927,19,7,10,8,4,0
1928,18,6,8,7,3,0
1929,18,7,11,7,3,1
1930,15,5,10,8,4,1
1931,27,7,9,7,3,0
1932,18,5,8,6,2,0
1933,5,7,10,7,4,1
1934,9,5,8,7,3,0
1935,18,5,5,2,4,0
1936,18,7,4,8,4,1
1937,18,7,8,6,3,1
1938,18,7,7,6,3,1
1939,18,5,11,7,2,0
1940,15,5,10,8,2,1
1941,19,7,5,8,2,0
1942,19,7,9,5,2,1
1943,9,7,5,8,2,1
1944,18,5,9,6,3,1
1945,19,6,8,7,3,0
1946,18,7,7,4,2,1
1947,19,7,7,8,2,0
1948,9,7,8,5,2,0
1949,9,7,7,6,2,1
1950,15,5,8,8,2,1
1951,18,6,8,7,3,0
1952,19,7,8,7,3,0
1953,18,7,7,8,2,1
1954,27,5,8,4,2,1
1955,15,6,8,8,4,1
1956,15,6,7,8,4,1
1957,15,6,8,8,4,1
1958,18,6,8,7,3,0
1959,15,6,7,8,4,1
1960,26,7,8,6,2,0
1961,18,7,8,6,3,0
1962,15,6,7,8,4,1
1963,19,6,8,7,4,0
1964,5,6,7,8,4,1
1965,19,6,8,4,4,0
1966,15,6,7,8,4,1
1967,9,6,8,8,4,0
1968,15,7,7,8,2,1
1969,18,7,7,8,2,1
1970,20,5,7,8,2,1
1971,15,5,7,8,2,1
1972,19,5,8,8,2,1
1973,18,7,7,7,3,1
1974,19,7,8,7,2,0
1975,9,6,6,7,1,1
1976,18,6,6,6,3,0
1977,27,6,7,7,3,0
1978,20,2,7,7,1,0
1979,18,7,7,3,2,1
1980,18,7,10,8,2,1
1981,19,7,8,8,2,1
1982,27,7,11,5,2,1
1983,18,5,10,7,3,0
1984,15,5,10,8,2,1
1985,18,5,9,8,2,1
1986,19,5,6,8,2,1
1987,5,7,6,7,2,0
1988,15,5,8,8,2,1
1989,10,4,7,7,3,0
1990,18,6,7,7,3,0
1991,19,7,7,8,2,0
1992,10,7,6,7,3,1
1993,18,5,10,6,3,0
1994,5,7,7,5,2,1
1995,15,6,11,8,4,1
1996,15,6,8,8,4,0
1997,15,6,7,8,4,1
1998,15,6,7,8,4,1
1999,15,5,7,8,2,1
2000,15,6,8,8,4,1
2001,19,6,7,6,2,1
2002,9,7,11,7,3,1
2003,15,6,9,8,4,1
2004,18,6,6,4,3,1
2005,9,6,9,7,3,0
2006,9,6,8,8,4,0
2007,15,6,2,8,4,0
2008,15,6,10,8,4,1
2009,19,6,9,7,3,1
2010,18,7,10,7,3,0
2011,18,5,11,8,2,1
2012,5,7,7,8,4,1
2013,20,7,11,1,2,0
2014,25,7,8,7,3,0
2015,9,5,8,7,3,0
2016,27,5,9,8,2,1
2017,15,5,11,8,2,1
2018,19,6,8,7,3,0
2019,18,5,11,7,3,0
2020,19,7,10,4,2,0
2021,15,5,9,8,2,1
2022,15,5,6,8,2,1
2023,9,7,6,5,2,1
2024,15,5,10,7,3,1
2025,18,7,8,3,2,1
2026,15,5,8,8,2,0
2027,18,7,11,8,2,0
2028,19,7,9,7,3,0
2029,15,5,11,8,2,1
2030,18,5,7,4,2,1
2031,15,5,7,8,2,1
2032,5,5,8,5,2,0
2033,19,5,9,8,2,0
2034,15,5,6,8,2,1
2035,1,7,10,7,3,1
2036,5,7,9,4,3,0
2037,9,6,11,6,2,0
2038,27,5,6,6,2,1
2039,18,6,8,7,3,1
2040,9,7,9,8,2,1
2041,2,7,10,4,2,1
2042,19,7,10,4,2,0
2043,18,7,2,5,2,0
2044,9,6,9,7,3,1
2045,25,6,6,8,4,1
2046,5,5,6,3,3,0
2047,19,4,7,7,3,0
2048,18,6,11,7,4,1
2049,19,6,4,7,3,1
2050,27,7,11,7,3,0
2051,15,6,10,8,4,0
2052,18,6,6,7,3,1
2053,15,6,10,8,4,1
2054,15,6,9,8,4,1
2055,19,7,8,7,3,0
2056,27,7,9,5,4,1
2057,27,5,7,8,4,0
2058,9,7,5,7,3,0
2059,18,7,10,6,3,0
2060,15,5,7,8,4,1
2061,18,7,6,1,4,1
2062,15,5,11,6,4,1
2063,15,5,6,8,4,1
2064,19,5,5,4,4,0
2065,18,7,7,2,4,1
2066,18,7,8,3,3,0
2067,10,7,8,7,3,0
2068,27,6,7,7,4,1
2069,9,5,9,7,4,1
2070,18,7,8,6,3,1
2071,27,7,11,6,2,1
2072,19,5,8,7,3,0
2073,18,6,5,8,2,0
2074,18,5,7,2,2,1
2075,5,7,10,7,3,1
2076,18,7,11,6,3,0
2077,18,6,5,6,3,0
2078,2,7,7,6,3,1
2079,15,5,8,6,4,1
2080,19,6,11,3,2,1
2081,9,6,7,7,3,1
2082,1,7,10,8,4,1
2083,9,7,9,7,3,0
2084,10,2,7,8,0,0
2085,18,5,6,7,3,1
2086,9,4,7,7,3,0
2087,15,6,9,8,4,1
2088,5,7,6,6,4,1
2089,9,6,11,7,4,0
2090,10,6,11,7,4,0
2091,15,6,4,8,4,1
2092,19,6,8,4,3,1
2093,5,7,6,7,3,1
2094,15,6,11,8,4,1
2095,15,6,6,8,4,1
2096,19,7,6,7,3,0
2097,10,6,9,7,3,1
2098,20,7,10,8,4,0
2099,19,4,8,7,3,0
2100,18,6,8,7,3,0
2101,9,7,7,7,3,0
2102,18,5,9,4,4,0
2103,18,6,8,6,4,0
2104,18,7,4,4,3,1
2105,27,7,9,2,4,1
2106,5,5,8,7,3,0
2107,15,5,11,8,4,1
2108,18,5,6,7,3,0
2109,19,7,9,5,2,1
2110,9,5,9,6,2,0
2111,18,7,5,1,4,1
2112,27,7,8,7,3,1
2113,15,7,9,7,4,1
2114,1,7,6,7,3,1
2115,9,7,6,7,3,0
2116,18,6,9,4,2,0
2117,18,7,9,3,2,1
2118,18,7,5,7,2,0
2119,27,7,9,7,2,1
2120,20,5,8,6,3,1
2121,19,6,7,8,2,0
2122,15,7,2,7,3,1
2123,5,6,6,7,3,0
2124,27,5,9,5,3,1
2125,27,5,9,5,2,1
2126,18,7,9,8,2,1
2127,18,5,9,2,2,0
2128,27,5,6,5,3,1
2129,19,5,6,2,2,1
2130,19,7,6,3,2,0
2131,19,7,6,4,2,1
2132,27,7,5,7,3,0
2133,20,7,11,0,2,0
2134,15,5,9,8,2,1
2135,18,5,6,7,3,0
2136,18,7,6,7,2,0
2137,5,7,6,7,3,1
2138,18,7,6,6,2,1
2139,19,7,6,7,3,0
2140,9,7,6,0,2,0
2141,19,7,6,8,2,1
2142,27,7,6,5,2,1
2143,19,7,6,3,2,1
2144,18,5,6,7,3,0
2145,5,5,6,5,3,1
2146,18,5,6,7,3,1
2147,19,5,6,4,2,0
2148,27,5,6,7,3,1
2149,18,7,5,6,2,1
2150,18,7,6,7,3,0
2151,15,7,9,8,3,1
2152,18,7,11,8,2,0
2153,19,7,5,8,2,1
2154,18,7,9,8,2,0
2155,10,7,10,8,2,1
2156,9,7,11,7,3,0
2157,5,7,8,7,3,0
2158,9,7,2,8,2,0
2159,19,7,10,2,2,1
2160,18,6,5,7,3,0
2161,9,7,8,4,2,0
2162,9,6,8,7,3,0
2163,18,7,8,7,3,0
2164,19,4,8,7,3,0
2165,15,6,11,7,4,0
2166,9,6,11,7,3,0
2167,18,6,6,7,3,0
2168,15,6,8,8,4,1
2169,15,6,9,8,4,1
2170,15,6,5,8,4,1
2171,15,6,6,8,4,1
2172,18,6,4,6,4,1
2173,5,7,6,3,2,0
2174,25,7,9,8,2,1
2175,18,5,5,8,2,1
2176,15,5,11,8,2,1
2177,19,5,9,3,2,0
2178,10,5,5,5,2,1
2179,2,7,11,6,3,1
2180,9,7,6,8,2,0
2181,18,7,11,7,3,0
2182,18,6,6,7,3,0
2183,18,5,8,7,3,1
2184,5,7,9,7,3,1
2185,5,7,10,7,3,1
2186,18,7,10,7,3,1
2187,19,4,8,7,3,0
2188,27,7,11,7,3,1
2189,18,5,5,3,2,0
2190,18,7,10,6,3,1
2191,19,2,7,6,4,1
2192,19,6,8,7,3,0
2193,18,7,8,3,2,0
2194,27,7,10,3,2,1
2195,5,5,6,8,2,1
2196,18,7,5,3,2,1
2197,19,7,11,7,3,0
2198,18,7,10,8,2,1
2199,15,7,9,6,2,1
2200,18,7,7,7,3,1
2201,9,6,8,6,4,0
2202,9,6,10,6,4,0
2203,9,6,9,7,3,1
2204,1,7,7,8,2,0
2205,15,6,6,8,4,1
2206,18,6,8,7,3,0
2207,18,7,9,8,2,1
2208,18,5,5,7,3,0
2209,18,5,6,7,3,0
2210,19,7,8,8,2,1
2211,18,7,7,7,3,0
2212,18,7,8,7,3,1
2213,18,7,10,8,2,1
2214,19,4,7,7,3,0
2215,15,7,11,8,2,1
2216,9,7,10,8,2,1
2217,1,6,11,7,3,0
2218,0,7,9,8,2,1
2219,5,6,10,8,2,1
2220,19,6,5,7,3,0
2221,15,7,11,8,2,1
2222,18,6,8,7,3,0
2223,18,6,7,7,3,1
2224,18,5,11,3,2,0
2225,20,6,9,4,4,1
2226,18,7,10,8,2,1
2227,27,5,10,4,2,1
2228,18,7,9,6,3,0
2229,18,7,9,8,2,1
2230,18,7,10,4,2,0
2231,15,5,11,8,2,1
2232,19,7,9,8,2,1
2233,9,6,11,6,4,1
2234,15,7,10,8,2,1
2235,9,7,11,6,2,1
2236,18,7,9,4,2,0
2237,18,7,7,7,3,0
2238,18,7,9,8,2,1
2239,18,7,11,3,2,0
2240,9,5,10,8,2,1
2241,9,6,11,4,4,1
2242,15,6,11,8,4,1
2243,5,6,7,7,3,1
2244,15,6,10,8,4,1
2245,18,6,6,7,3,0
2246,15,6,9,8,4,1
2247,9,7,11,8,2,0
2248,9,6,8,6,3,0
2249,15,6,7,8,4,1
2250,9,6,11,6,4,0
2251,19,4,8,7,3,0
2252,15,6,10,8,4,0
2253,19,7,9,8,2,0
2254,18,5,7,7,3,0
2255,9,7,11,7,2,0
2256,19,4,9,6,3,0
2257,15,7,4,7,3,1
2258,18,7,9,4,2,1
2259,9,5,10,8,2,1
2260,5,5,11,8,2,1
2261,19,5,10,3,3,0
2262,5,5,9,8,2,1
2263,18,7,11,2,2,0
2264,27,7,10,8,2,0
2265,9,6,7,7,3,1
2266,27,7,11,8,2,1
2267,19,7,10,3,2,1
2268,26,5,9,8,2,1
2269,26,7,9,8,2,1
2270,9,6,2,6,3,0
2271,9,7,11,3,2,1
2272,19,7,10,8,2,1
2273,9,7,9,4,2,0
2274,27,6,9,6,4,1
2275,9,6,4,7,1,0
2276,27,5,10,6,2,1
2277,5,6,8,7,3,0
2278,19,7,9,3,2,1
2279,19,7,11,0,2,1
2280,27,7,9,8,2,1
2281,19,6,4,7,3,0
2282,5,7,10,8,2,1
2283,19,7,11,6,2,0
2284,9,6,10,4,2,1
2285,15,6,9,8,4,1
2286,9,6,10,7,4,0
2287,19,6,9,8,2,0
2288,19,7,11,1,2,1
2289,18,7,8,7,3,0
2290,27,7,9,5,2,0
2291,15,6,9,8,4,1
2292,9,7,10,8,2,1
2293,9,7,6,7,3,1
2294,27,7,9,0,2,0
2295,9,4,8,7,3,0
2296,18,5,9,8,2,1
2297,25,5,10,8,2,1
2298,18,5,6,7,3,0
2299,18,5,9,6,2,0
2300,9,5,10,8,2,1
2301,19,5,11,4,3,0
2302,27,5,9,6,2,1
2303,5,7,11,7,2,0
2304,27,5,10,8,2,1
2305,9,7,8,6,3,0
2306,15,5,9,8,2,1
2307,27,5,11,6,2,0
2308,27,7,11,8,2,1
2309,9,7,8,7,3,0
2310,9,7,9,4,2,1
2311,19,7,10,3,2,0
2312,18,7,11,8,2,0
2313,5,6,6,7,3,1
2314,9,7,6,7,3,1
2315,20,6,7,7,3,1
2316,9,5,9,8,2,1
2317,9,5,7,7,3,0
2318,19,6,11,6,2,0
2319,18,7,10,8,2,1
2320,19,7,11,2,2,1
2321,9,6,7,7,3,0
2322,27,7,10,8,2,1
2323,5,7,9,3,2,0
2324,18,5,11,8,2,0
2325,9,7,8,7,3,0
2326,9,5,9,8,2,1
2327,18,7,9,0,2,1
2328,18,6,10,4,2,1
2329,19,7,6,7,3,0
2330,19,6,6,7,3,0
2331,19,6,11,6,2,1
2332,9,6,5,5,3,1
2333,19,6,5,7,3,0
2334,5,6,7,7,3,1
2335,19,6,6,7,3,0
2336,19,6,11,6,2,1
2337,15,6,9,8,4,1
2338,15,6,10,8,4,1
2339,27,6,9,8,2,1
2340,15,6,10,8,4,0
2341,18,7,9,6,3,0
2342,18,7,6,7,3,0
2343,19,7,7,7,3,0
2344,18,6,7,7,3,0
2345,19,5,11,8,4,1
2346,18,7,9,2,2,1
2347,18,7,10,4,4,1
2348,19,6,5,8,4,0
2349,15,6,7,8,4,1
2350,18,6,8,7,4,1
2351,15,6,9,8,4,1
2352,18,7,10,4,2,1
2353,2,6,9,2,2,1
2354,18,5,9,1,2,0
2355,10,5,9,8,2,0
2356,19,5,11,5,2,1
2357,18,5,11,5,4,1
2358,19,5,10,8,2,1
2359,9,6,8,7,3,0
2360,18,6,8,7,3,0
2361,9,6,8,7,3,0
2362,9,7,9,8,2,1
2363,27,5,10,5,2,0
2364,27,7,11,8,2,0
2365,15,5,11,8,4,1
2366,18,5,9,8,2,1
2367,18,6,5,7,3,0
2368,15,5,9,8,2,1
2369,0,3,10,8,2,1
2370,27,7,11,5,2,0
2371,19,5,11,7,4,1
2372,5,7,10,5,2,0
2373,25,6,10,7,3,0
2374,9,6,8,7,4,0
2375,18,7,10,3,4,0
2376,19,7,9,8,2,1
2377,9,6,8,4,3,0
2378,27,7,10,6,2,0
2379,1,7,9,8,2,1
2380,10,7,11,7,3,0
2381,19,6,7,7,3,0
2382,9,6,9,7,2,1
2383,27,7,6,7,3,0
2384,5,7,9,5,2,1
2385,27,7,11,8,2,1
2386,18,5,5,7,3,1
2387,27,7,11,8,2,0
2388,15,5,11,8,2,1
2389,18,7,9,4,2,1
2390,18,6,11,6,4,0
2391,15,6,11,8,4,1
2392,15,6,11,8,4,1
2393,1,6,11,6,4,1
2394,1,6,7,7,4,1
2395,15,6,9,8,4,1
2396,18,6,9,3,2,1
2397,20,5,10,4,2,1
2398,9,6,7,7,4,0
2399,15,6,8,8,4,0
2400,15,6,6,8,4,1
2401,18,6,9,4,3,1
2402,15,6,5,8,4,1
2403,15,6,6,5,4,1
2404,15,6,9,8,4,1
2405,15,6,10,8,4,0
2406,15,6,11,8,4,1
2407,15,7,11,8,2,1
2408,9,6,7,7,1,1
2409,9,6,10,4,4,1
2410,1,6,5,7,3,1
2411,15,5,10,8,2,1
2412,18,5,10,4,2,0
2413,27,5,9,8,2,1
2414,18,5,11,7,3,1
2415,18,5,11,8,2,0
2416,18,5,9,8,2,1
2417,18,7,9,8,2,1
2418,5,5,9,8,2,0
2419,15,7,10,4,2,1
2420,5,7,10,6,2,1
2421,18,5,10,7,2,0
2422,9,7,11,6,2,1
2423,9,6,8,4,2,0
2424,27,5,10,8,2,1
2425,15,7,9,8,2,0
2426,15,5,10,8,2,1
2427,15,5,11,8,2,1
2428,9,5,10,5,2,0
2429,15,5,9,8,2,1
2430,27,7,10,6,2,0
2431,9,6,5,5,1,0
2432,9,7,10,6,2,0
2433,15,7,8,7,3,1
2434,18,5,9,4,3,1
2435,15,5,11,8,2,1
2436,15,5,9,8,2,1
2437,15,5,10,8,2,1
2438,15,5,9,8,2,1
2439,20,5,11,8,2,0
2440,15,5,10,8,2,1
2441,18,5,11,8,2,1
2442,15,5,9,8,4,1
2443,15,5,11,8,2,1
2444,15,5,9,8,2,1
2445,15,5,10,8,2,1
2446,18,5,9,8,2,0
2447,15,5,10,8,2,1
2448,27,5,9,8,2,1
2449,25,3,7,7,4,1
2450,5,3,4,7,3,1
2451,5,3,7,7,4,1
2452,18,3,8,7,4,1
2453,18,3,6,7,4,0
2454,5,3,4,7,4,1
2455,5,3,7,7,4,1
2456,15,3,11,8,4,1
2457,18,6,6,7,3,1
2458,9,5,9,8,2,1
2459,15,5,9,8,2,1
2460,27,7,5,7,3,0
2461,19,6,10,7,3,0
2462,19,7,11,3,2,1
2463,18,6,7,7,3,0
2464,1,6,6,7,3,0
2465,12,4,9,7,1,1
2466,15,7,9,8,2,1
2467,5,7,11,7,3,1
2468,15,6,11,8,4,1
2469,27,5,11,2,2,0
2470,18,7,10,4,2,1
2471,18,7,11,3,2,0
2472,9,6,6,7,3,0
2473,18,7,11,6,3,0
2474,27,6,11,7,3,0
2475,15,6,2,8,4,1
2476,27,6,4,7,4,1
2477,10,6,11,3,4,0
2478,15,6,10,8,4,1
2479,9,6,8,7,4,0
2480,15,6,11,8,4,1
2481,12,2,7,7,1,0
2482,19,5,10,5,2,0
2483,15,5,11,8,2,1
2484,19,6,10,3,2,0
2485,18,5,11,7,2,0
2486,15,5,10,8,2,1
2487,18,5,1,8,4,0
2488,18,5,1,8,4,0
2489,18,5,1,8,4,0
2490,27,2,7,7,1,0
2491,18,6,9,4,4,0
2492,15,5,10,8,4,1
2493,15,5,9,8,2,1
2494,15,5,11,8,2,1
2495,18,6,6,7,3,0
2496,18,7,10,8,3,1
2497,26,7,11,8,2,0
2498,25,5,9,8,2,1
2499,18,6,5,7,3,0
2500,19,4,8,7,3,0
2501,1,6,7,7,4,1
2502,19,7,5,7,3,0
2503,27,4,11,7,3,0
2504,18,7,10,6,3,1
2505,9,6,8,3,3,0
2506,19,6,10,5,4,1
2507,9,6,9,7,2,1
2508,15,6,11,8,4,1
2509,15,6,10,8,4,1
2510,5,6,9,3,1,0
2511,19,6,11,6,4,0
2512,25,7,9,8,2,1
2513,9,7,6,7,3,0
2514,19,7,8,7,3,0
2515,19,6,10,6,3,0
2516,15,5,11,8,2,1
2517,15,5,10,8,2,1
2518,18,6,9,8,2,1
2519,18,5,11,8,2,0
2520,18,7,10,5,2,1
2521,15,7,11,6,2,1
2522,5,7,10,3,4,1
2523,25,7,9,8,4,1
2524,18,7,11,7,4,0
2525,19,7,9,8,2,1
2526,27,7,6,7,2,1
2527,9,6,9,4,2,0
2528,18,4,8,7,3,0
2529,9,7,10,7,3,0
2530,9,6,8,7,3,0
2531,18,7,11,4,2,0
2532,27,7,10,6,2,1
2533,5,7,8,7,3,1
2534,10,6,7,7,4,0
2535,18,7,8,7,2,0
2536,19,5,10,3,2,1
2537,15,6,10,8,4,1
2538,14,6,11,8,4,1
2539,15,6,9,8,4,1
2540,15,6,11,8,4,1
2541,15,6,10,8,4,0
2542,15,6,9,8,4,1
2543,10,7,10,5,4,1
2544,18,6,11,6,4,0
2545,27,6,9,8,2,1
2546,15,6,8,8,4,1
2547,15,6,2,8,4,0
2548,9,7,11,3,4,1
2549,15,6,7,8,4,1
2550,19,6,10,8,4,1
2551,18,6,4,7,4,0
2552,15,5,9,8,2,1
2553,15,5,11,8,2,1
2554,15,5,11,8,2,1
2555,19,5,9,3,2,1
2556,18,6,0,8,4,0
2557,15,5,10,8,2,1
2558,9,6,7,7,3,0
2559,18,5,6,7,3,0
2560,18,7,10,8,2,1
2561,2,5,9,8,2,0
2562,27,7,11,6,4,0
2563,20,7,9,4,2,0
2564,5,7,11,4,2,1
2565,18,7,9,7,2,0
2566,18,6,5,7,3,1
2567,18,7,10,8,2,0
2568,18,5,6,7,3,1
2569,18,7,10,5,2,0
2570,9,6,9,6,2,1
2571,21,7,10,8,2,0
2572,18,5,11,3,2,0
2573,19,4,7,7,2,0
2574,9,6,11,4,3,0
2575,19,5,10,5,2,0
2576,9,5,11,8,2,0
2577,18,5,11,8,2,0
2578,10,6,7,7,3,0
2579,18,7,9,3,2,1
2580,18,7,10,4,2,0
2581,18,5,11,7,3,0
2582,9,6,11,5,4,0
2583,10,2,4,7,1,0
2584,9,6,8,7,3,0
2585,10,2,4,7,3,0
2586,25,2,8,7,3,0
2587,18,6,10,8,4,1
2588,15,6,8,8,4,1
2589,18,6,11,6,4,0
2590,27,5,8,7,3,0
2591,19,5,7,7,4,1
2592,15,7,8,7,3,1
2593,9,5,9,6,4,1
2594,18,5,6,7,3,0
2595,0,6,11,8,4,1
2596,15,7,11,8,2,1
2597,9,6,5,7,3,0
2598,18,5,9,3,2,1
2599,18,5,2,6,3,0
2600,19,7,4,7,4,0
2601,9,5,9,5,2,1
2602,19,5,10,8,4,0
2603,18,7,7,7,4,0
2604,19,7,6,7,4,1
2605,20,6,9,8,4,1
2606,2,6,11,8,4,1
2607,18,6,6,7,3,1
2608,18,6,11,6,4,1
2609,19,6,10,3,4,0
2610,9,7,6,6,3,1
2611,15,6,9,8,4,1
2612,18,6,4,7,4,1
2613,18,6,10,8,4,1
2614,19,6,9,8,4,1
2615,2,6,9,8,2,0
2616,5,2,11,4,2,0
2617,15,6,10,8,4,1
2618,15,6,8,8,4,1
2619,15,6,7,8,4,0
2620,15,6,10,8,4,0
2621,18,6,9,6,3,1
2622,19,7,10,3,4,1
2623,10,5,10,6,4,0
2624,18,7,9,6,4,1
2625,19,5,9,8,2,0
2626,10,5,11,3,4,0
2627,0,5,10,8,4,1
2628,15,5,10,8,4,1
2629,9,7,11,8,4,1
2630,25,5,11,8,4,1
2631,9,5,10,3,4,1
2632,19,5,9,8,4,1
2633,10,5,11,8,4,1
2634,9,4,10,2,4,0
2635,27,7,4,7,4,1
2636,1,6,11,8,4,1
2637,9,6,10,8,4,1
2638,12,6,9,6,4,1
2639,18,6,11,8,2,0
2640,19,6,8,7,3,0
2641,19,4,8,7,3,0
2642,18,6,8,7,4,0
2643,19,4,5,8,2,1
2644,9,5,8,7,3,0
2645,10,7,9,0,1,0
2646,5,6,11,7,3,0
2647,27,7,11,2,4,1
2648,27,6,7,7,4,1
2649,18,7,5,7,4,0
2650,9,7,10,1,4,0
2651,18,7,10,4,4,1
2652,15,5,10,4,4,1
2653,5,7,11,5,4,1
2654,10,7,10,7,4,0
2655,10,6,8,7,4,0
2656,20,2,4,7,3,0
2657,15,6,10,8,4,0
2658,18,6,11,7,4,0
2659,15,6,11,8,4,1
2660,27,6,5,7,3,0
2661,18,6,11,4,4,1
2662,9,7,4,7,4,0
2663,5,6,10,8,4,1
2664,18,6,9,8,4,1
2665,18,7,11,8,4,0
2666,0,7,10,6,4,1
2667,19,6,8,7,4,0
2668,19,6,7,7,3,0
2669,15,6,7,8,4,1
2670,15,6,5,8,4,1
2671,15,6,8,8,4,1
2672,18,5,10,3,2,1
2673,9,6,7,7,3,0
2674,18,6,11,6,4,1
2675,15,6,4,8,4,1
2676,9,4,7,7,3,0
2677,27,4,8,7,3,0
2678,1,7,10,6,4,1
2679,19,5,10,5,4,1
2680,9,6,7,7,2,0
2681,18,7,9,4,2,0
2682,19,5,9,8,4,1
2683,5,7,10,8,4,1
2684,18,7,11,6,4,0
2685,27,7,11,7,4,0
2686,9,6,9,3,2,1
2687,15,7,9,8,4,1
2688,5,5,11,6,4,1
2689,18,6,2,4,3,0
2690,18,7,9,8,4,1
2691,19,7,9,3,2,0
2692,19,5,10,4,4,0
2693,19,6,5,7,3,0
2694,9,7,4,7,4,1
2695,27,7,5,4,4,1
2696,0,7,5,7,4,0
2697,5,6,4,7,4,1
2698,5,7,11,6,4,1
2699,18,6,10,5,4,1
2700,19,6,10,3,3,1
2701,15,6,11,8,4,0
2702,9,6,10,8,4,0
2703,9,6,11,8,4,1
2704,5,5,9,8,4,1
2705,18,7,11,7,4,1
2706,15,6,11,8,4,1
2707,15,6,10,8,4,0
2708,9,6,9,3,2,1
2709,5,7,11,7,4,1
2710,18,6,4,6,3,1
2711,18,7,5,7,4,1
2712,15,6,9,3,4,1
2713,15,3,9,8,4,1
2714,1,5,9,6,2,1
2715,9,7,10,3,4,0
2716,10,5,11,6,4,0
2717,18,5,10,5,4,0
2718,18,5,9,3,4,1
2719,0,5,9,8,4,1
2720,19,7,9,8,2,0
2721,19,5,10,5,4,0
2722,9,6,9,4,4,1
2723,9,6,9,6,2,1
2724,15,7,9,2,4,1
2725,18,7,10,6,4,1
2726,18,5,10,8,4,1
2727,18,3,9,8,4,1
2728,9,5,7,7,4,0
2729,18,3,10,8,4,1
2730,18,7,5,7,4,0
2731,18,6,9,8,2,1
2732,15,6,4,8,4,1
2733,15,6,9,8,4,1
2734,15,6,9,8,4,1
2735,15,6,9,8,4,1
2736,5,6,10,3,4,1
2737,15,6,9,8,4,1
2738,9,6,6,6,1,1
2739,18,6,10,6,4,0
2740,18,7,10,3,4,1
2741,19,7,9,3,2,0
2742,18,5,9,6,4,0
2743,19,6,10,6,3,0
2744,18,7,6,7,4,0
2745,15,5,9,8,4,1
2746,18,5,4,7,4,1
2747,15,3,10,8,4,1
2748,12,2,4,7,1,0
2749,15,5,10,6,4,1
2750,2,5,9,7,2,0
2751,18,7,11,7,3,0
2752,18,7,11,7,4,0
2753,19,6,7,7,3,0
2754,19,7,7,7,4,0
2755,20,6,10,6,4,1
2756,18,6,5,7,3,0
2757,18,7,6,7,4,1
2758,27,6,8,6,4,0
2759,18,7,10,5,4,1
2760,27,6,10,5,4,0
2761,15,6,10,5,4,1
2762,19,7,6,7,4,1
2763,27,7,11,2,4,0
2764,18,7,10,7,4,1
2765,27,7,5,7,4,0
2766,27,6,8,7,3,0
2767,15,6,10,5,4,1
2768,19,7,11,6,4,1
2769,18,6,7,7,3,0
2770,10,7,11,5,4,0
2771,5,7,10,4,4,1
2772,15,5,10,8,4,1
2773,15,6,10,3,4,0
2774,15,6,11,8,4,1
2775,15,6,10,8,4,1
2776,15,6,10,8,4,0
2777,18,6,8,7,3,0
2778,19,7,11,5,4,1
2779,18,7,10,2,4,1
2780,15,6,10,8,4,1
2781,9,6,11,8,4,0
2782,19,7,7,1,4,1
2783,18,6,5,7,4,0
2784,15,6,10,8,4,1
2785,15,6,11,8,4,1
2786,15,5,10,6,4,1
2787,18,7,11,8,4,0
2788,19,5,10,8,4,1
2789,9,6,8,7,3,0
2790,18,6,5,7,3,0
2791,18,6,10,8,4,0
2792,19,7,11,4,2,1
2793,18,7,7,6,4,0
2794,9,7,11,5,4,0
2795,18,5,10,8,4,1
2796,15,3,10,8,4,1
2797,25,5,11,8,4,1
2798,18,5,11,8,4,0
2799,27,5,11,8,2,1
2800,19,7,10,8,4,1
2801,20,5,10,6,4,0
2802,15,5,11,8,4,1
2803,15,5,10,4,4,1
2804,9,4,7,7,3,0
2805,1,5,10,8,4,1
2806,19,5,7,7,4,0
2807,10,6,10,8,4,1
2808,18,7,10,6,4,1
2809,19,6,10,6,4,1
2810,18,7,11,3,4,0
2811,5,7,11,8,4,1
2812,18,5,11,8,4,1
2813,27,7,4,7,3,1
2814,10,7,8,7,3,1
2815,5,7,11,8,4,1
2816,19,7,10,6,4,0
2817,18,6,11,5,2,0
2818,18,7,11,8,4,1
2819,15,7,10,6,4,1
2820,9,6,10,8,4,1
2821,18,6,10,7,4,0
2822,15,6,11,8,4,1
2823,19,7,10,4,4,1
2824,9,6,6,7,3,0
2825,27,6,10,6,4,0
2826,18,7,11,0,4,1
2827,19,7,4,7,4,0
2828,27,7,8,7,4,1
2829,18,6,10,4,4,0
2830,18,6,10,6,4,0
2831,15,6,10,8,4,1
2832,15,6,11,8,4,1
2833,15,6,11,8,4,1
2834,19,7,10,1,4,1
2835,14,6,11,8,4,1
2836,15,6,10,8,4,1
2837,18,5,11,8,4,1
2838,9,6,10,1,2,0
2839,18,6,10,4,4,0
2840,18,5,11,8,4,0
2841,19,5,11,8,4,1
2842,9,5,11,8,4,1
2843,19,5,11,7,4,0
2844,19,7,6,7,1,1
2845,18,5,10,8,4,1
2846,19,6,11,7,3,1
2847,0,7,11,8,4,1
2848,18,7,11,8,2,0
2849,9,7,8,7,4,1
2850,19,5,10,1,4,0
2851,5,5,11,8,4,1
2852,19,7,11,4,2,0
2853,15,7,10,1,4,1
2854,19,7,11,7,4,0
2855,15,3,10,8,4,1
2856,18,7,10,5,4,0
